"dates","variable"
2085-01-16,456.82470703125
2085-02-16,491.383422851562
2085-03-18,542.304809570312
2085-04-18,538.690063476562
2085-05-18,550.118835449219
2085-06-18,543.526489257812
2085-07-19,512.173461914062
2085-08-18,475.544128417969
2085-09-18,430.557250976562
2085-10-18,412.946533203125
2085-11-18,403.961303710938
2085-12-18,433.178466796875
2086-01-16,447.386474609375
2086-02-16,502.826477050781
2086-03-18,527.27001953125
2086-04-18,554.386962890625
2086-05-18,547.462890625
2086-06-18,549.101928710938
2086-07-19,532.815368652344
2086-08-18,506.113342285156
2086-09-18,444.287475585938
2086-10-18,410.894836425781
2086-11-18,403.651489257812
2086-12-18,431.318450927734
2087-01-16,462.778137207031
2087-02-16,523.314392089844
2087-03-18,527.902465820312
2087-04-18,565.566711425781
2087-05-18,560.939208984375
2087-06-18,544.354553222656
2087-07-19,510.590759277344
2087-08-18,471.221923828125
2087-09-18,438.351623535156
2087-10-18,414.894805908203
2087-11-18,405.004455566406
2087-12-18,419.504577636719
2088-01-16,459.370574951172
2088-02-16,521.79541015625
2088-03-17,545.760375976562
2088-04-17,561.5205078125
2088-05-17,550.28564453125
2088-06-17,547.3037109375
2088-07-18,518.017456054688
2088-08-17,493.672943115234
2088-09-17,458.037902832031
2088-10-17,421.579315185547
2088-11-17,407.133422851562
2088-12-17,418.916320800781
2089-01-15,442.629760742188
2089-02-15,494.758148193359
2089-03-17,534.945922851562
2089-04-17,555.824890136719
2089-05-17,552.240051269531
2089-06-17,542.107788085938
2089-07-18,512.623779296875
2089-08-17,476.3740234375
2089-09-17,453.272033691406
2089-10-17,412.516510009766
2089-11-17,413.841125488281
2089-12-17,437.458160400391
2090-01-15,454.545227050781
2090-02-15,495.380859375
2090-03-17,545.516784667969
2090-04-17,568.903686523438
2090-05-17,565.368530273438
2090-06-17,549.330322265625
2090-07-18,538.554504394531
2090-08-17,512.093139648438
2090-09-17,457.818511962891
2090-10-17,408.545623779297
2090-11-17,418.464508056641
2090-12-17,421.532104492188
2091-01-15,459.575744628906
2091-02-15,502.520446777344
2091-03-17,527.203735351562
2091-04-17,551.977722167969
2091-05-17,556.601501464844
2091-06-17,541.240844726562
2091-07-18,512.587036132812
2091-08-17,500.3330078125
2091-09-17,437.910797119141
2091-10-17,411.215423583984
2091-11-17,400.558471679688
2091-12-17,414.758666992188
2092-01-15,450.043823242188
2092-02-15,506.496215820312
2092-03-16,545.861389160156
2092-04-16,561.809326171875
2092-05-16,547.644714355469
2092-06-16,548.695251464844
2092-07-17,523.105834960938
2092-08-16,503.025573730469
2092-09-16,469.132934570312
2092-10-16,415.573059082031
2092-11-16,410.259704589844
2092-12-16,427.961791992188
2093-01-14,455.082153320312
2093-02-14,512.312927246094
2093-03-16,544.316040039062
2093-04-16,570.481384277344
2093-05-16,552.010070800781
2093-06-16,550.841430664062
2093-07-17,528.159851074219
2093-08-16,496.501647949219
2093-09-16,445.853973388672
2093-10-16,411.920532226562
2093-11-16,405.769622802734
2093-12-16,421.604644775391
2094-01-14,461.461120605469
2094-02-14,517.93408203125
2094-03-16,560.436706542969
2094-04-16,552.770874023438
2094-05-16,553.368041992188
2094-06-16,555.237609863281
2094-07-17,516.543151855469
2094-08-16,490.949005126953
2094-09-16,451.530181884766
2094-10-16,414.781494140625
2094-11-16,405.187316894531
2094-12-16,428.298370361328
2095-01-14,451.061706542969
2095-02-14,511.108642578125
2095-03-16,530.182983398438
2095-04-16,563.335510253906
2095-05-16,556.827819824219
2095-06-16,543.6865234375
2095-07-17,523.829650878906
2095-08-16,515.6083984375
2095-09-16,466.956848144531
2095-10-16,428.351196289062
2095-11-16,417.153167724609
2095-12-16,430.702514648438
2096-01-14,469.033874511719
2096-02-14,515.470031738281
2096-03-15,532.324401855469
2096-04-15,558.399780273438
2096-05-15,569.067626953125
2096-06-15,553.130432128906
2096-07-16,532.291564941406
2096-08-15,524.638122558594
2096-09-15,462.392974853516
2096-10-15,433.603546142578
2096-11-15,415.577331542969
2096-12-15,426.900177001953
2097-01-13,446.527770996094
2097-02-13,498.434997558594
2097-03-15,556.081909179688
2097-04-15,554.443969726562
